Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,167.0,167.8699951171875,166.00999450683594,167.19000244140625,136.24984741210938,2934300
2017-01-04,167.77000427246094,169.8699951171875,167.36000061035156,169.25999450683594,137.936767578125,3381400
2017-01-05,169.25,169.38999938964844,167.25999450683594,168.6999969482422,137.48040771484375,2682300
2017-01-06,168.69000244140625,169.9199981689453,167.52000427246094,169.52999877929688,138.15679931640625,2945500
2017-01-09,169.47000122070312,169.8000030517578,167.6199951171875,167.64999389648438,136.62469482421875,3189900
2017-01-10,167.97999572753906,168.08999633789062,165.33999633789062,165.52000427246094,134.88890075683594,4118700
2017-01-11,166.0500030517578,167.75999450683594,165.60000610351562,167.75,136.70619201660156,3599500
2017-01-12,167.77000427246094,168.00999450683594,165.55999755859375,167.9499969482422,136.8692169189453,2927500
2017-01-13,167.97000122070312,168.47999572753906,166.8800048828125,167.33999633789062,136.37203979492188,2875400
2017-01-17,166.69000244140625,168.17999267578125,166.1199951171875,167.88999938964844,136.8203125,3315700
2017-01-18,167.4499969482422,168.58999633789062,166.69000244140625,166.8000030517578,135.9320068359375,4007800
2017-01-19,166.9600067138672,167.4499969482422,165.8000030517578,166.80999755859375,135.94015502929688,6963400
2017-01-20,167.80999755859375,170.63999938964844,166.0,170.5500030517578,138.98802185058594,12690000
2017-01-23,170.0800018310547,171.25,170.00999450683594,171.02999877929688,139.37918090820312,5478200
2017-01-24,171.36000061035156,176.0,171.16000366210938,175.89999389648438,143.34796142578125,6952400
2017-01-25,176.25999450683594,179.25,176.1300048828125,178.2899932861328,145.29563903808594,5922500
2017-01-26,178.05999755859375,178.8800048828125,177.50999450683594,178.66000366210938,145.5972137451172,3063900
2017-01-27,178.47000122070312,179.1999969482422,177.3000030517578,177.3000030517578,144.4888916015625,3482300
2017-01-30,176.97999572753906,177.07000732421875,174.5800018310547,175.8000030517578,143.26651000976562,4094800
2017-01-31,175.0500030517578,175.5800018310547,173.61000061035156,174.52000427246094,142.2233428955078,4139000
2017-02-01,175.0,175.6999969482422,172.88999938964844,174.2899932861328,142.03590393066406,2795700
2017-02-02,174.22999572753906,174.97000122070312,173.5500030517578,174.5800018310547,142.27223205566406,2620500
2017-02-03,175.0,176.33999633789062,174.88999938964844,175.82000732421875,143.28274536132812,3309300
2017-02-06,175.30999755859375,175.97999572753906,174.3800048828125,175.86000061035156,143.3153533935547,2650800
2017-02-07,176.0,178.6199951171875,175.89999389648438,178.4600067138672,145.43421936035156,3873500
2017-02-08,177.5,177.5,175.8800048828125,176.1699981689453,144.70318603515625,2913100
2017-02-09,176.1699981689453,177.8000030517578,175.91000366210938,177.2100067138672,145.55743408203125,3090700
