Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,60.68000030517578,60.79999923706055,58.349998474121094,59.06999969482422,55.07080841064453,4127000
2017-01-04,59.220001220703125,59.459999084472656,57.90999984741211,58.63999938964844,54.669925689697266,3281700
2017-01-05,58.779998779296875,59.11000061035156,57.849998474121094,57.93000030517578,54.00798034667969,2198000
2017-01-06,58.119998931884766,59.31999969482422,57.779998779296875,59.04999923706055,55.05216598510742,2381800
2017-01-09,58.91999816894531,59.439998626708984,58.63999938964844,59.060001373291016,55.061492919921875,3551600
2017-01-10,59.040000915527344,59.16999816894531,58.380001068115234,58.529998779296875,54.56737518310547,2271200
2017-01-11,58.880001068115234,58.9900016784668,58.33000183105469,58.5,54.53940200805664,2322000
2017-01-12,58.34000015258789,58.47999954223633,57.599998474121094,58.029998779296875,54.10122299194336,1844900
2017-01-13,58.040000915527344,58.619998931884766,57.779998779296875,58.5099983215332,54.5487174987793,1332200
2017-01-17,58.33000183105469,58.630001068115234,57.58000183105469,57.72999954223633,53.821537017822266,1996500
2017-01-18,57.5,58.279998779296875,57.029998779296875,58.13999938964844,54.20377731323242,2254300
2017-01-19,57.849998474121094,58.5099983215332,57.849998474121094,57.97999954223633,54.05460739135742,2750700
2017-01-20,58.09000015258789,58.63999938964844,57.689998626708984,58.029998779296875,54.10122299194336,2663800
2017-01-23,58.0,58.279998779296875,57.5,57.959999084472656,54.035953521728516,2538300
2017-01-24,58.13999938964844,58.9900016784668,58.099998474121094,58.91999816894531,54.93096160888672,2785500
2017-01-25,59.79999923706055,60.2400016784668,59.06999969482422,59.560001373291016,55.52764892578125,3809000
2017-01-26,60.75,60.77000045776367,56.849998474121094,57.369998931884766,53.485897064208984,7146900
2017-01-27,57.58000183105469,58.4900016784668,57.459999084472656,58.4900016784668,54.53008270263672,4526100
2017-01-30,58.349998474121094,59.189998626708984,57.79999923706055,59.099998474121094,55.09877395629883,3911800
2017-01-31,58.849998474121094,58.869998931884766,57.630001068115234,58.20000076293945,54.25971603393555,3694900
2017-02-01,58.189998626708984,58.54999923706055,57.279998779296875,57.38999938964844,53.50455856323242,3148400
2017-02-02,57.08000183105469,58.189998626708984,56.599998474121094,58.13999938964844,54.20377731323242,2401800
2017-02-03,58.2599983215332,58.4900016784668,58.0099983215332,58.220001220703125,54.278350830078125,1336800
2017-02-06,57.790000915527344,58.349998474121094,57.75,58.22999954223633,54.59716033935547,1358900
2017-02-07,58.34000015258789,58.470001220703125,58.0,58.09000015258789,54.465885162353516,1216700
